Name	Length	EffectiveLength	TPM	NumReads
TRINITY_DN6114_c0_g1_i1	886	579.564	3.803380	116.000
TRINITY_DN6171_c0_g1_i1	1043	736.088	6.970231	270.000
TRINITY_DN6171_c0_g2_i2	353	93.192	18.351687	90.000
TRINITY_DN6178_c0_g1_i3	1781	1474.088	8.894854	690.000
TRINITY_DN6164_c0_g1_i1	862	555.712	12.276019	359.000
TRINITY_DN6164_c0_g2_i1	1930	1623.088	3.360106	287.000
TRINITY_DN6153_c0_g1_i2	2275	1968.088	15.477549	1603.000
TRINITY_DN6112_c0_g1_i1	1212	905.088	1.595644	76.000
TRINITY_DN6156_c2_g1_i3	216	30.693	9.906757	16.001
TRINITY_DN6156_c0_g1_i2	2295	1988.088	44.722967	4679.000
TRINITY_DN6156_c0_g2_i3	447	161.313	10.189618	86.499
TRINITY_DN6180_c0_g1_i1	2154	1847.088	6.913450	672.000
TRINITY_DN6192_c0_g2_i1	3038	2731.088	5.601100	805.000
TRINITY_DN6154_c0_g1_i1	1384	1077.088	1.834828	104.000
TRINITY_DN39676_c0_g1_i1	300	66.392	0.286220	1.000
TRINITY_DN39618_c0_g1_i1	236	39.454	0.481643	1.000
TRINITY_DN39660_c0_g1_i1	223	33.954	1.119304	2.000
TRINITY_DN39662_c0_g1_i1	298	65.393	0.000000	0.000
TRINITY_DN39693_c0_g1_i1	442	157.152	0.241837	2.000
TRINITY_DN39607_c0_g1_i1	293	63.130	0.602014	2.000
TRINITY_DN39650_c0_g1_i1	243	42.093	0.000000	0.000
TRINITY_DN39627_c0_g1_i1	254	46.272	0.000000	0.000
TRINITY_DN39624_c0_g1_i1	229	36.451	0.000000	0.000
TRINITY_DN39661_c0_g1_i1	242	41.696	0.911477	2.000
TRINITY_DN39665_c0_g1_i1	336	84.166	0.000000	0.000
TRINITY_DN39605_c0_g1_i1	206	26.217	0.000000	0.000
TRINITY_DN39666_c0_g1_i1	205	25.714	0.000000	0.000
TRINITY_DN39616_c0_g1_i1	560	262.055	0.290055	4.000
TRINITY_DN39603_c0_g1_i1	336	84.166	0.225774	1.000
TRINITY_DN39619_c0_g1_i1	233	38.195	0.000000	0.000
TRINITY_DN39609_c0_g1_i1	433	149.651	0.000000	0.000
TRINITY_DN39649_c0_g1_i1	360	97.531	0.194837	1.000
TRINITY_DN39658_c0_g1_i1	562	263.918	0.144004	2.000
TRINITY_DN39668_c0_g1_i1	510	216.067	0.791530	9.000
TRINITY_DN39655_c0_g1_i1	227	35.528	2.674318	5.000
TRINITY_DN39640_c0_g1_i1	287	60.175	0.631576	2.000
TRINITY_DN39617_c0_g1_i1	265	50.939	0.000000	0.000
TRINITY_DN39634_c0_g1_i1	246	42.972	0.000000	0.000
TRINITY_DN39623_c0_g1_i1	308	69.846	0.272065	1.000
TRINITY_DN39652_c0_g1_i1	210	27.868	0.000000	0.000
TRINITY_DN39684_c0_g1_i1	415	135.446	0.982077	7.000
TRINITY_DN39679_c0_g1_i1	307	69.459	0.820742	3.000
TRINITY_DN39687_c0_g1_i1	216	30.693	0.619120	1.000
TRINITY_DN39685_c0_g1_i1	263	50.178	1.514822	4.000
TRINITY_DN39659_c0_g1_i1	281	57.305	0.000000	0.000
TRINITY_DN39642_c0_g1_i1	295	64.070	0.000000	0.000
TRINITY_DN39657_c0_g1_i1	423	141.688	0.134116	1.000
TRINITY_DN39622_c0_g1_i1	261	49.381	0.000000	0.000
TRINITY_DN39670_c0_g1_i1	387	115.255	0.659500	4.000
TRINITY_DN39628_c0_g1_i1	289	61.191	1.863263	6.000
TRINITY_DN39648_c0_g1_i1	249	44.268	1.287799	3.000
TRINITY_DN39686_c0_g1_i1	540	243.503	0.780386	10.000
TRINITY_DN25507_c0_g1_i1	256	47.102	0.403436	1.000
TRINITY_DN25553_c0_g1_i1	746	441.009	0.861778	20.000
TRINITY_DN25599_c0_g1_i1	1120	813.088	2.313720	99.000
TRINITY_DN25593_c0_g1_i1	473	183.348	0.428913	4.138
TRINITY_DN25541_c0_g1_i2	2180	1873.088	1.217408	120.000
TRINITY_DN25555_c0_g1_i1	228	35.998	1.055748	2.000
TRINITY_DN25536_c0_g1_i1	353	93.192	0.815631	4.000
TRINITY_DN25592_c0_g1_i1	214	29.734	2.556312	4.000
TRINITY_DN25534_c0_g1_i1	802	496.240	0.332742	8.689
TRINITY_DN25534_c0_g2_i1	690	386.207	0.408912	8.311
TRINITY_DN25502_c0_g1_i1	335	83.599	1.136538	5.000
TRINITY_DN25544_c0_g1_i1	419	138.627	0.000000	0.000
TRINITY_DN25544_c0_g2_i1	271	53.241	0.000000	0.000
TRINITY_DN25512_c0_g1_i1	847	540.831	1.194623	34.000
TRINITY_DN25565_c3_g1_i1	238	40.321	1.413848	3.000
TRINITY_DN25565_c4_g1_i1	204	25.185	1.509032	2.000
TRINITY_DN25565_c7_g1_i1	258	48.053	0.395449	1.000
TRINITY_DN25565_c0_g1_i2	427	144.883	1.311579	10.000
TRINITY_DN25565_c5_g1_i1	515	220.607	0.516827	6.000
TRINITY_DN25540_c0_g1_i1	481	190.122	0.999496	10.000
TRINITY_DN25509_c0_g1_i1	617	315.775	0.481422	8.000
TRINITY_DN25530_c0_g1_i1	283	58.233	1.305271	4.000
TRINITY_DN25549_c0_g1_i1	325	78.106	0.000000	0.000
TRINITY_DN25573_c0_g1_i1	248	43.835	6.936098	16.000
TRINITY_DN25520_c0_g1_i1	252	45.438	2.509280	6.000
TRINITY_DN25504_c0_g1_i1	547	249.994	0.988158	13.000
TRINITY_DN25504_c0_g2_i1	322	76.692	0.743336	3.000
TRINITY_DN25554_c0_g1_i1	990	683.182	1.223854	44.000
TRINITY_DN25526_c0_g1_i1	304	68.311	0.834530	3.000
TRINITY_DN25552_c1_g1_i1	278	55.934	0.679471	2.000
TRINITY_DN25511_c0_g1_i1	272	53.545	0.000000	0.000
TRINITY_DN25547_c0_g1_i1	339	85.918	0.000000	0.000
TRINITY_DN25551_c0_g2_i1	852	545.791	0.696332	20.000
TRINITY_DN25576_c0_g1_i1	495	202.532	0.469126	5.000
TRINITY_DN25518_c0_g1_i3	1490	1183.088	1.076145	67.000
TRINITY_DN25571_c0_g1_i1	878	571.607	0.498663	15.000
TRINITY_DN25563_c0_g1_i1	314	72.866	0.000000	0.000
TRINITY_DN25564_c0_g1_i1	226	35.082	0.000000	0.000
TRINITY_DN25572_c0_g2_i1	626	324.403	0.702926	12.000
TRINITY_DN25501_c0_g1_i1	289	61.191	3.105438	10.000
TRINITY_DN25522_c0_g1_i1	406	128.603	0.000000	0.000
TRINITY_DN11563_c0_g1_i1	685	381.358	0.049829	1.000
TRINITY_DN11544_c0_g1_i1	647	344.574	154.579960	2803.000
TRINITY_DN11583_c0_g1_i1	1459	1152.088	3.612198	219.000
TRINITY_DN11533_c0_g1_i1	1737	1430.088	21.858296	1645.000
TRINITY_DN11522_c0_g1_i2	1013	706.088	0.834288	31.000
TRINITY_DN11509_c1_g1_i1	1069	762.088	0.174544	7.000
TRINITY_DN11509_c0_g1_i1	1927	1620.088	1.935345	165.000
TRINITY_DN11575_c3_g1_i1	802	496.240	0.421225	11.000
TRINITY_DN11575_c4_g1_i1	1782	1475.088	45.307239	3517.000
TRINITY_DN11575_c3_g2_i1	1895	1588.088	0.275211	23.000
TRINITY_DN11575_c1_g1_i3	1460	1153.088	2.406044	146.000
TRINITY_DN11575_c2_g1_i1	893	586.522	3.239877	100.000
TRINITY_DN11572_c0_g4_i1	3123	2816.088	40.149849	5950.000
TRINITY_DN11572_c0_g3_i1	1761	1454.088	4.913719	376.000
TRINITY_DN11572_c1_g2_i2	996	689.169	0.799623	29.000
TRINITY_DN11572_c1_g1_i1	1336	1029.088	10.857703	588.000
TRINITY_DN11572_c2_g1_i1	1492	1185.088	1.138468	71.000
TRINITY_DN11561_c0_g1_i3	1879	1572.088	1.510937	125.000
TRINITY_DN11511_c0_g1_i1	4168	3861.088	0.201784	41.000
TRINITY_DN11511_c0_g2_i1	213	29.282	0.000000	0.000
TRINITY_DN11540_c0_g1_i4	1398	1091.088	0.644399	37.000
TRINITY_DN11531_c0_g1_i1	1127	820.088	183.031054	7899.000
TRINITY_DN11547_c0_g1_i1	780	474.509	18.621803	465.000
TRINITY_DN11501_c1_g1_i4	1129	822.088	0.762797	33.000
TRINITY_DN11501_c0_g1_i3	1226	919.088	0.041351	2.000
TRINITY_DN11589_c0_g1_i1	2113	1806.088	10.679239	1015.000
TRINITY_DN11598_c0_g1_i4	2214	1907.088	3.487850	350.038
TRINITY_DN11593_c0_g1_i2	1277	970.088	0.783541	40.000
TRINITY_DN11528_c0_g1_i2	1326	1019.088	0.242407	13.000
TRINITY_DN11517_c0_g4_i2	1051	744.088	1.174753	46.000
TRINITY_DN11517_c0_g1_i1	2277	1970.088	0.202557	21.000
TRINITY_DN11554_c0_g1_i1	2199	1892.088	2.681533	267.000
TRINITY_DN11545_c0_g1_i1	1184	877.088	0.433311	20.000
TRINITY_DN11579_c0_g1_i4	2820	2513.088	2.880915	381.000
TRINITY_DN11596_c0_g1_i1	1333	1003.088	1.995038	105.312
TRINITY_DN11596_c0_g2_i1	1090	783.088	4.953736	204.141
TRINITY_DN11596_c0_g3_i1	227	35.528	1.604591	3.000
TRINITY_DN11512_c0_g1_i14	733	428.235	1.375854	31.006
TRINITY_DN11551_c0_g1_i1	1981	1674.088	41.283659	3637.000
TRINITY_DN11550_c0_g1_i2	579	279.808	0.611217	9.000
TRINITY_DN11550_c0_g2_i1	1024	717.088	13.991832	528.000
TRINITY_DN11518_c0_g1_i1	382	112.069	9.665021	57.000
TRINITY_DN11523_c0_g1_i1	1132	825.088	6.886270	299.000
TRINITY_DN11555_c0_g1_i1	1627	1320.088	4.361671	303.000
TRINITY_DN11564_c0_g1_i1	1378	1071.088	2.040261	115.000
TRINITY_DN11588_c0_g1_i1	1132	825.088	5.780782	251.000
TRINITY_DN11582_c0_g1_i1	1084	777.088	3.619134	148.000
TRINITY_DN11526_c0_g1_i2	1513	1206.088	2.568158	163.000
TRINITY_DN11519_c0_g1_i1	1990	1683.088	6.706451	594.000
TRINITY_DN11595_c0_g1_i1	2404	2097.088	29.676168	3275.000
TRINITY_DN11520_c0_g1_i2	673	369.735	0.205581	4.000
TRINITY_DN11573_c0_g1_i1	1422	1115.088	0.443075	26.000
TRINITY_DN11521_c0_g1_i1	1233	926.088	3.672941	179.000
TRINITY_DN11581_c0_g1_i2	2227	1920.088	0.890706	90.000
TRINITY_DN11549_c0_g2_i1	1044	737.088	0.541394	21.000
TRINITY_DN11586_c0_g1_i1	1056	749.088	6.012134	237.000
TRINITY_DN11557_c0_g1_i1	1314	1007.088	1.094394	58.000
TRINITY_DN11577_c0_g1_i1	1415	1108.088	1.834943	107.000
TRINITY_DN11514_c3_g1_i1	414	134.683	0.282183	2.000
TRINITY_DN11514_c1_g1_i1	1261	954.088	1.334441	67.000
TRINITY_DN11514_c0_g1_i7	5091	4784.088	2.605661	656.000
TRINITY_DN11548_c0_g1_i1	768	462.680	26.326324	641.000
TRINITY_DN11506_c1_g1_i1	243	42.093	0.000000	0.000
TRINITY_DN11506_c0_g1_i2	739	434.132	0.744116	17.000
TRINITY_DN11562_c0_g1_i3	2114	1807.088	1.503730	143.000
TRINITY_DN11553_c0_g1_i2	4115	3808.088	6.796469	1362.000
TRINITY_DN11500_c0_g1_i1	704	399.875	0.000000	0.000
TRINITY_DN11530_c0_g1_i1	1484	1177.088	4.891554	303.000
TRINITY_DN11539_c0_g1_i2	1023	716.088	38.106684	1436.000
TRINITY_DN11508_c0_g1_i1	1188	881.088	6.254489	290.000
TRINITY_DN11558_c0_g1_i1	1871	1564.088	14.081062	1159.000
TRINITY_DN11515_c0_g1_i1	1324	1017.088	5.474220	293.000
TRINITY_DN11502_c0_g1_i1	616	314.824	0.482875	8.000
TRINITY_DN11502_c0_g2_i1	210	27.868	0.000000	0.000
TRINITY_DN11571_c0_g1_i1	2120	1813.088	0.052404	5.000
TRINITY_DN11546_c0_g1_i1	573	274.196	0.277212	4.000
TRINITY_DN11535_c0_g1_i1	1284	977.088	3.267298	168.000
TRINITY_DN11587_c0_g2_i1	1637	1330.088	3.343094	234.000
TRINITY_DN11580_c0_g1_i5	2369	2062.088	2.792213	303.000
TRINITY_DN11576_c0_g1_i1	1185	878.088	8.201897	379.000
TRINITY_DN11513_c0_g1_i2	1600	1293.088	6.598290	449.000
TRINITY_DN11532_c0_g1_i1	1810	1503.088	34.071207	2695.000
TRINITY_DN11590_c0_g1_i1	1586	1279.088	5.006597	337.000
TRINITY_DN11565_c0_g1_i3	3045	2738.088	5.718643	824.000
TRINITY_DN11552_c0_g1_i2	1037	730.088	24.830547	954.000
TRINITY_DN11510_c0_g1_i1	2977	2670.088	14.625120	2055.000
TRINITY_DN11585_c0_g1_i1	820	514.063	0.591449	16.000
TRINITY_DN11529_c0_g1_i2	880	573.597	2.749696	83.000
TRINITY_DN11505_c0_g1_i4	527	231.547	1.805497	22.000
TRINITY_DN12614_c0_g1_i1	1406	1099.088	2.040153	118.000
TRINITY_DN12632_c0_g1_i2	1115	808.088	3.480083	147.991
TRINITY_DN12621_c0_g1_i1	1506	1199.088	32.535017	2053.000
TRINITY_DN12683_c0_g1_i1	825	519.006	4.906202	134.000
TRINITY_DN12604_c2_g2_i3	1256	949.088	0.080088	4.000
TRINITY_DN12604_c1_g1_i1	2070	1763.088	2.694506	250.000
TRINITY_DN12604_c2_g1_i1	743	438.066	0.216892	5.000
TRINITY_DN12642_c0_g1_i1	1607	1300.088	1.841666	126.000
TRINITY_DN12679_c0_g1_i1	1537	1230.088	38.404144	2486.000
TRINITY_DN12601_c0_g1_i1	893	586.522	2.073521	64.000
TRINITY_DN12601_c0_g2_i3	2687	2380.088	2.938109	368.000
TRINITY_DN12601_c0_g3_i1	298	65.393	2.040783	7.023
TRINITY_DN12662_c0_g1_i1	618	316.730	0.899943	15.000
TRINITY_DN12662_c0_g2_i1	540	243.503	9.364630	120.000
TRINITY_DN12611_c3_g1_i1	1227	920.088	0.309795	15.000
TRINITY_DN12611_c1_g1_i1	1085	778.088	2.344529	96.000
TRINITY_DN12611_c2_g1_i1	889	582.550	5.056050	155.000
TRINITY_DN12611_c0_g1_i2	1590	1283.088	0.755313	51.000
TRINITY_DN12611_c0_g2_i1	1853	1546.088	3.011238	245.000
TRINITY_DN12625_c0_g1_i1	1760	1453.088	2.288544	175.000
TRINITY_DN12693_c0_g1_i1	2481	2174.088	4.291583	491.000
TRINITY_DN12612_c0_g5_i3	1788	1481.088	3.643767	284.000
TRINITY_DN12612_c0_g2_i1	327	79.145	0.000000	0.000
TRINITY_DN12641_c0_g1_i1	2740	2433.088	8.161531	1045.000
TRINITY_DN12678_c0_g1_i1	1828	1521.088	0.562175	45.000
TRINITY_DN12690_c0_g1_i1	1820	1513.088	18.448912	1469.000
TRINITY_DN12689_c0_g1_i1	1243	936.088	2.923203	144.000
TRINITY_DN12609_c0_g1_i1	2580	2273.088	5.077310	607.347
TRINITY_DN12670_c0_g4_i1	220	32.593	0.583027	1.000
TRINITY_DN12670_c0_g5_i1	997	690.168	1.073799	39.000
TRINITY_DN12670_c0_g6_i1	2280	1973.088	2.513664	261.000
TRINITY_DN12670_c0_g7_i1	266	51.303	1.111209	3.000
TRINITY_DN12670_c0_g1_i1	1391	1084.088	32.638356	1862.000
TRINITY_DN12670_c0_g2_i3	1411	1075.088	64.796651	3665.924
TRINITY_DN12670_c0_g3_i2	2269	1962.088	27.272650	2816.000
TRINITY_DN12670_c0_g8_i1	1339	1032.088	3.884891	211.000
TRINITY_DN12670_c1_g1_i1	1418	1111.088	3.574464	209.000
TRINITY_DN12670_c2_g1_i2	815	509.111	4.404356	118.000
TRINITY_DN12619_c0_g1_i1	511	216.975	0.175159	2.000
TRINITY_DN12630_c0_g3_i1	2357	2050.088	15.210701	1641.000
TRINITY_DN12686_c0_g1_i1	1612	1305.088	10.148600	697.000
TRINITY_DN12691_c0_g1_i1	1015	708.088	4.857407	181.000
TRINITY_DN12668_c0_g1_i1	1580	1273.088	1.059774	71.000
TRINITY_DN12659_c0_g1_i2	882	575.585	0.264115	8.000
TRINITY_DN12682_c0_g1_i1	1935	1628.088	1.155501	99.000
TRINITY_DN12695_c0_g1_i1	1611	1304.088	6.659206	457.000
TRINITY_DN12676_c1_g1_i1	314	72.866	2.868656	11.000
TRINITY_DN12698_c0_g2_i1	454	167.191	0.568289	5.000
TRINITY_DN12657_c0_g1_i2	1945	1638.088	3.770156	325.000
TRINITY_DN12622_c0_g1_i1	405	127.876	0.000000	0.000
TRINITY_DN12600_c0_g1_i1	964	657.247	0.491511	17.000
TRINITY_DN12623_c0_g1_i1	1437	1130.088	0.336303	20.000
TRINITY_DN12667_c1_g2_i1	1345	1038.088	1.372904	75.000
TRINITY_DN12667_c1_g1_i1	3817	3510.088	15.521113	2867.000
TRINITY_DN12667_c0_g1_i4	689	385.235	3.008968	61.000
TRINITY_DN12627_c0_g1_i1	2079	1772.088	2.916734	272.000
TRINITY_DN12627_c0_g2_i1	476	185.943	0.000000	0.000
TRINITY_DN12673_c0_g1_i1	1139	832.088	1.804143	79.000
TRINITY_DN12654_c2_g1_i1	207	26.657	0.000000	0.000
TRINITY_DN12654_c0_g1_i1	986	679.191	42.638913	1524.000
TRINITY_DN12645_c0_g1_i2	384	113.344	4.805308	28.662
TRINITY_DN12629_c0_g1_i1	268	52.072	2.919454	8.000
TRINITY_DN12661_c0_g1_i5	1331	1024.088	1.521562	82.000
TRINITY_DN12665_c0_g1_i1	1561	1254.088	33.896208	2237.000
TRINITY_DN12620_c0_g1_i1	769	463.664	85.942630	2097.000
TRINITY_DN12640_c0_g1_i1	822	516.039	2.098966	57.000
TRINITY_DN12646_c0_g1_i1	238	40.321	0.000000	0.000
TRINITY_DN12646_c0_g2_i1	860	553.726	0.034318	1.000
TRINITY_DN12607_c0_g4_i1	306	69.100	1.100005	4.000
TRINITY_DN12607_c0_g5_i2	251	45.036	1.265828	3.000
TRINITY_DN12607_c0_g6_i1	423	141.688	0.938810	7.000
TRINITY_DN12607_c0_g7_i1	399	123.621	1.383453	9.000
TRINITY_DN12607_c0_g2_i1	347	90.043	1.477282	7.000
TRINITY_DN12607_c0_g8_i1	252	45.438	2.509280	6.000
TRINITY_DN12607_c1_g1_i1	747	441.993	0.601903	14.000
TRINITY_DN12637_c1_g1_i1	257	47.559	0.399654	1.000
TRINITY_DN12675_c0_g1_i1	1027	720.088	14.672440	556.000
TRINITY_DN12631_c1_g1_i1	320	75.815	2.249252	8.974
TRINITY_DN12631_c0_g2_i1	258	48.053	1.186347	3.000
TRINITY_DN12603_c0_g1_i1	835	528.927	0.287414	8.000
TRINITY_DN12603_c0_g2_i3	1613	1306.088	1.702263	117.000
TRINITY_DN12655_c0_g1_i4	2311	2004.088	2.986805	315.000
TRINITY_DN12618_c0_g4_i2	2682	2375.088	4.824122	602.955
TRINITY_DN12618_c5_g1_i1	450	163.841	0.347947	3.000
TRINITY_DN12618_c0_g1_i2	2529	2222.088	3.536460	413.539
TRINITY_DN12618_c0_g2_i2	1698	1391.088	1.400254	102.506
TRINITY_DN12618_c3_g1_i1	2179	1872.088	14.738508	1452.000
TRINITY_DN12618_c4_g1_i1	224	34.332	2.083041	3.763
TRINITY_DN12618_c2_g2_i1	283	58.233	0.326318	1.000
TRINITY_DN12618_c1_g1_i2	1276	969.088	6.745410	344.000
TRINITY_DN12618_c2_g1_i1	889	582.550	0.815492	25.000
TRINITY_DN12624_c0_g1_i1	1210	903.088	12.561960	597.000
TRINITY_DN12650_c1_g2_i1	868	561.674	0.845802	25.000
TRINITY_DN12688_c1_g1_i1	992	685.176	4.687030	169.000
TRINITY_DN12634_c0_g1_i2	1121	814.088	0.676924	29.000
TRINITY_DN12634_c0_g2_i1	623	321.532	12.529228	212.000
TRINITY_DN12658_c0_g1_i1	971	664.228	5.206756	182.000
TRINITY_DN12674_c1_g1_i1	675	371.665	0.255641	5.000
TRINITY_DN12674_c2_g1_i1	1792	1485.088	70.427033	5504.000
TRINITY_DN12674_c0_g1_i1	652	349.396	0.217548	4.000
TRINITY_DN12636_c0_g1_i1	576	277.004	16.532740	241.000
TRINITY_DN12610_c1_g1_i1	721	416.482	0.273759	6.000
TRINITY_DN12610_c0_g1_i1	1869	1562.088	1.946380	160.000
TRINITY_DN12610_c0_g3_i2	1046	739.088	3.908054	152.000
TRINITY_DN12628_c0_g1_i1	1864	1557.088	2.819110	231.000
TRINITY_DN12669_c0_g1_i1	327	79.145	1.200490	5.000
TRINITY_DN12669_c0_g2_i1	391	118.020	7.779954	48.319
TRINITY_DN12633_c0_g1_i1	548	250.921	1.060239	14.000
TRINITY_DN12639_c0_g1_i2	3661	3354.088	91.701884	16186.000
TRINITY_DN12649_c0_g1_i1	1151	844.088	24.381131	1083.000
TRINITY_DN23733_c0_g2_i1	2581	2274.088	0.818902	98.000
TRINITY_DN23771_c0_g1_i1	407	129.362	0.440685	3.000
TRINITY_DN23750_c0_g1_i1	446	160.479	4.025991	34.000
TRINITY_DN23798_c1_g1_i1	204	25.185	0.000000	0.000
TRINITY_DN23747_c0_g1_i1	210	27.868	2.045640	3.000
TRINITY_DN23742_c0_g1_i1	608	307.211	0.618553	10.000
TRINITY_DN23736_c1_g1_i2	693	389.128	0.000000	0.000
TRINITY_DN23736_c0_g1_i1	968	661.236	37.416865	1302.000
TRINITY_DN23760_c0_g1_i1	1756	1449.088	2.216180	169.000
TRINITY_DN23790_c0_g1_i2	1351	1044.088	0.382204	21.000
TRINITY_DN23756_c0_g1_i1	298	65.393	0.871771	3.000
TRINITY_DN23727_c2_g2_i2	301	66.874	0.568312	2.000
TRINITY_DN23727_c1_g1_i1	523	227.901	0.667049	8.000
TRINITY_DN23727_c2_g1_i1	271	53.241	1.784570	5.000
TRINITY_DN23738_c0_g2_i1	342	87.647	0.867234	4.000
TRINITY_DN23793_c0_g1_i1	721	416.482	1.186290	26.000
TRINITY_DN23748_c0_g1_i1	556	258.334	2.059632	28.000
TRINITY_DN23715_c0_g1_i1	437	152.965	0.000000	0.000
TRINITY_DN23725_c0_g1_i1	527	231.547	0.000000	0.000
TRINITY_DN23717_c0_g1_i1	442	157.152	2.297454	19.000
TRINITY_DN23762_c0_g1_i1	1407	1100.088	1.485539	86.000
TRINITY_DN23782_c0_g1_i1	1346	1039.088	0.146302	8.000
TRINITY_DN23778_c0_g1_i1	967	660.239	26.450104	919.000
TRINITY_DN23779_c0_g1_i1	466	177.282	1.607826	15.000
TRINITY_DN23732_c0_g1_i1	463	174.773	0.108728	1.000
TRINITY_DN23745_c0_g1_i1	422	140.914	0.000000	0.000
TRINITY_DN23787_c0_g1_i1	466	177.282	0.000000	0.000
TRINITY_DN23728_c0_g1_i4	1209	902.088	1.074322	51.000
TRINITY_DN23784_c0_g1_i1	262	49.778	0.763492	2.000
TRINITY_DN23746_c0_g1_i1	284	58.701	0.647442	2.000
TRINITY_DN23755_c0_g1_i1	1203	896.088	0.487742	23.000
TRINITY_DN23797_c0_g1_i1	991	684.179	1.027650	37.000
TRINITY_DN23777_c0_g2_i1	247	43.375	1.314305	3.000
TRINITY_DN23789_c0_g1_i1	657	354.217	0.429174	8.000
TRINITY_DN23775_c0_g1_i1	356	95.013	0.399999	2.000
TRINITY_DN23703_c0_g1_i1	225	34.691	3.286637	6.000
TRINITY_DN23769_c0_g1_i1	619	317.692	1.136478	19.000
TRINITY_DN23729_c0_g1_i1	370	104.167	12.587336	69.000
TRINITY_DN23794_c0_g1_i1	1137	830.088	1.442213	63.000
TRINITY_DN23763_c0_g1_i1	312	71.828	4.497482	17.000
TRINITY_DN23708_c0_g1_i1	436	152.120	0.999351	8.000
TRINITY_DN23730_c0_g1_i1	357	95.652	0.993316	5.000
TRINITY_DN23791_c0_g1_i1	837	530.908	1.718046	48.000
TRINITY_DN23749_c0_g1_i1	486	194.543	0.683746	7.000
TRINITY_DN23765_c0_g1_i1	207	26.657	0.000000	0.000
TRINITY_DN23759_c1_g2_i1	410	131.646	0.144346	1.000
TRINITY_DN23759_c0_g1_i1	1582	1275.088	4.232445	284.000
TRINITY_DN41948_c0_g1_i1	370	104.167	0.364850	2.000
TRINITY_DN41941_c0_g1_i1	374	106.718	0.356128	2.000
TRINITY_DN41904_c0_g1_i1	224	34.332	1.660507	3.000
TRINITY_DN41926_c0_g1_i1	320	75.815	1.503873	6.000
TRINITY_DN41955_c0_g1_i1	353	93.192	0.611723	3.000
TRINITY_DN41922_c0_g1_i1	478	187.594	0.405185	4.000
TRINITY_DN41984_c0_g1_i1	247	43.375	0.438102	1.000
TRINITY_DN41980_c0_g1_i1	645	342.645	0.720961	13.000
TRINITY_DN41900_c0_g1_i1	282	57.769	0.986832	3.000
TRINITY_DN41913_c0_g1_i1	350	91.498	0.000000	0.000
TRINITY_DN41939_c0_g1_i1	332	81.877	2.625224	11.311
TRINITY_DN41965_c0_g1_i1	377	108.707	0.699226	4.000
TRINITY_DN41966_c0_g1_i1	225	34.691	1.095546	2.000
TRINITY_DN41953_c0_g1_i1	290	61.673	0.308117	1.000
TRINITY_DN41967_c0_g1_i1	418	137.829	0.000000	0.000
TRINITY_DN41985_c0_g2_i1	399	123.621	3.381774	22.000
TRINITY_DN41947_c0_g1_i1	360	97.531	1.363859	7.000
TRINITY_DN41968_c0_g1_i1	297	64.905	0.000000	0.000
TRINITY_DN30029_c0_g1_i1	938	631.329	1.264173	42.000
TRINITY_DN30042_c0_g1_i1	598	297.715	0.382969	6.000
TRINITY_DN30021_c0_g1_i1	201	23.858	0.000000	0.000
TRINITY_DN30075_c0_g1_i1	863	556.705	0.682682	20.000
TRINITY_DN30023_c0_g1_i1	248	43.835	0.433506	1.000
TRINITY_DN30096_c0_g2_i1	262	49.778	1.145238	3.000
TRINITY_DN30017_c0_g1_i1	896	589.504	0.257879	8.000
TRINITY_DN30084_c0_g1_i1	1231	924.088	0.514091	25.000
TRINITY_DN30013_c0_g1_i1	664	360.997	0.052639	1.000
TRINITY_DN30068_c0_g1_i1	334	83.041	0.000000	0.000
TRINITY_DN30068_c0_g2_i1	768	462.680	0.246424	6.000
TRINITY_DN30076_c0_g1_i1	813	507.132	0.786885	21.000
TRINITY_DN30076_c0_g2_i1	560	262.055	0.000000	0.000
TRINITY_DN30058_c0_g2_i1	213	29.282	1.946847	3.000
TRINITY_DN30051_c0_g1_i1	361	98.210	0.386979	2.000
TRINITY_DN30089_c0_g1_i1	293	63.130	0.903020	3.000
TRINITY_DN30088_c0_g1_i1	1097	790.088	0.168359	7.000
TRINITY_DN30012_c0_g1_i1	386	114.596	0.000000	0.000
TRINITY_DN30012_c0_g2_i2	2277	1970.088	1.331088	138.000
TRINITY_DN30064_c0_g1_i1	353	93.192	0.000000	0.000
TRINITY_DN47691_c0_g1_i1	224	34.332	0.000000	0.000
TRINITY_DN47606_c0_g1_i1	431	148.051	0.513407	4.000
TRINITY_DN47697_c0_g1_i1	259	48.536	0.000000	0.000
TRINITY_DN47659_c0_g1_i1	269	52.472	0.000000	0.000
TRINITY_DN47601_c0_g1_i1	402	125.753	0.000000	0.000
TRINITY_DN47698_c0_g1_i1	285	59.174	0.000000	0.000
TRINITY_DN47673_c0_g1_i1	312	71.828	1.058231	4.000
TRINITY_DN47641_c0_g1_i1	247	43.375	0.000000	0.000
TRINITY_DN47681_c0_g1_i1	220	32.593	0.000000	0.000
TRINITY_DN47684_c0_g1_i1	212	28.836	0.658999	1.000
TRINITY_DN47642_c0_g1_i1	216	30.693	0.000000	0.000
TRINITY_DN47678_c0_g1_i1	230	36.877	0.000000	0.000
TRINITY_DN47649_c0_g1_i1	265	50.939	1.119132	3.000
TRINITY_DN47675_c0_g1_i1	203	24.691	1.539217	2.000
